UDI,Product_ID,Type,Air_Temp_K,Process_Temp_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure,TWF,HDF,PWF,OSF,RNF,Temp_Delta,Power_Watts
5249,M20108,M,303.5,313,1902,21.6,60,0,0,0,0,0,0,9.5,41083.2
5250,M20109,M,303.4,312.9,1422,39.9,63,0,0,0,0,0,0,9.5,56737.8
5251,L52430,L,303.5,312.9,1332,52.9,66,0,0,0,0,0,0,9.4,70462.8
5252,M20111,M,303.4,312.9,1307,54.3,68,0,0,0,0,0,0,9.5,70970.1
5253,L52432,L,303.5,313,1322,59.5,71,0,0,0,0,0,0,9.5,78659
5254,L52433,L,303.5,313,1547,40.3,73,0,0,0,0,0,0,9.5,62344.1
5255,L52434,L,303.5,313.1,1897,23.6,75,0,0,0,0,0,0,9.6,44769.2
5256,M20115,M,303.5,313,1403,51.9,77,0,0,0,0,0,0,9.5,72815.7
5257,L52436,L,303.5,313,1393,51.6,80,0,0,0,0,0,0,9.5,71878.8
5258,L52437,L,303.5,313,1482,38.5,82,0,0,0,0,0,0,9.5,57057
5259,M20118,M,303.5,312.9,1572,44.7,84,0,0,0,0,0,0,9.4,70268.4
5260,L52439,L,303.5,312.9,1544,36.9,87,0,0,0,0,0,0,9.4,56973.6
5261,M20120,M,303.5,313,1492,46.1,89,0,0,0,0,0,0,9.5,68781.2
5262,L52441,L,303.4,312.8,1513,35.8,92,0,0,0,0,0,0,9.4,54165.4
5263,L52442,L,303.4,312.8,1449,43.9,94,0,0,0,0,0,0,9.4,63611.1
5264,L52443,L,303.5,312.8,1877,22.3,96,0,0,0,0,0,0,9.3,41857.1
5265,L52444,L,303.4,312.8,1376,53.4,98,0,0,0,0,0,0,9.4,73478.4
5266,M20125,M,303.5,312.9,1883,23.3,100,0,0,0,0,0,0,9.4,43873.9
5267,M20126,M,303.4,312.8,1518,38.7,103,0,0,0,0,0,0,9.4,58746.6
5268,M20127,M,303.5,312.9,1438,42.8,106,0,0,0,0,0,0,9.4,61546.4
5269,L52448,L,303.4,312.9,1389,54.1,109,0,0,0,0,0,0,9.5,75144.9
5270,L52449,L,303.5,312.9,1504,44.8,111,0,0,0,0,0,0,9.4,67379.2
5271,L52450,L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0,9.4,82110
5272,L52451,L,303.6,313,1534,39.7,115,0,0,0,0,0,0,9.4,60899.8
5273,M20132,M,303.6,313,1396,38.2,117,0,0,0,0,0,0,9.4,53327.2
5274,L52453,L,303.6,313.1,1395,44.1,120,0,0,0,0,0,0,9.5,61519.5
5275,L52454,L,303.6,313,1617,30.9,122,0,0,0,0,0,0,9.4,49965.3
5276,L52455,L,303.7,313.1,1423,41.2,124,0,0,0,0,0,0,9.4,58627.6
5277,L52456,L,303.5,313,1606,34,126,0,0,0,0,0,0,9.5,54604
5278,L52457,L,303.5,312.9,1501,44,128,0,0,0,0,0,0,9.4,66044
5279,M20138,M,303.5,312.9,1618,30.4,130,0,0,0,0,0,0,9.4,49187.2
5280,L52459,L,303.6,313,1522,35.8,133,0,0,0,0,0,0,9.4,54487.6
5281,L52460,L,303.6,312.9,1480,41.4,135,0,0,0,0,0,0,9.3,61272
5282,M20141,M,303.7,313,1469,39.9,137,0,0,0,0,0,0,9.3,58613.1
5283,H34696,H,303.8,313.2,1381,52.4,140,0,0,0,0,0,0,9.4,72364.4
5284,L52463,L,303.8,313.2,1525,41.9,145,0,0,0,0,0,0,9.4,63897.5
5285,M20144,M,303.8,313.2,1732,29.6,147,0,0,0,0,0,0,9.4,51267.2
5286,L52465,L,303.8,313.1,1523,39.8,150,0,0,0,0,0,0,9.3,60615.4
5287,L52466,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,0,9.3,60292.8
5288,H34701,H,303.8,313.2,1506,46.9,154,0,0,0,0,0,0,9.4,70631.4
5289,L52468,L,303.8,313.2,1531,39.4,159,0,0,0,0,0,0,9.4,60321.4
5290,M20149,M,303.9,313.3,1507,34.3,161,0,0,0,0,0,0,9.4,51690.1
5291,L52470,L,303.9,313.3,1526,40.7,164,0,0,0,0,0,0,9.4,62108.2
5292,L52471,L,303.8,313.3,1406,52.1,166,0,0,0,0,0,0,9.5,73252.6
5293,M20152,M,303.9,313.3,1567,35,168,0,0,0,0,0,0,9.4,54845
5294,M20153,M,303.9,313.4,1464,49.1,171,0,0,0,0,0,0,9.5,71882.4
5295,L52474,L,303.9,313.4,1442,48.5,174,0,0,0,0,0,0,9.5,69937
5296,L52475,L,303.8,313.2,1336,47.8,176,0,0,0,0,0,0,9.4,63860.8
5297,H34710,H,303.8,313.2,1379,50.2,178,0,0,0,0,0,0,9.4,69225.8
5298,L52477,L,303.7,313.1,1406,48.6,183,0,0,0,0,0,0,9.4,68331.6
5299,M20158,M,303.7,313.1,2130,18.1,185,0,0,0,0,0,0,9.4,38553
5300,L52479,L,303.7,313.1,1355,49.1,188,0,0,0,0,0,0,9.4,66530.5
5301,M20160,M,303.8,313.2,1710,26.5,190,0,0,0,0,0,0,9.4,45315
5302,L52481,L,303.8,313.1,1309,55.8,193,0,0,0,0,0,0,9.3,73042.2
5303,L52482,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0,9.2,55465.2
5304,L52483,L,303.9,313.2,1481,44.1,197,0,0,0,0,0,0,9.3,65312.1
5305,L52484,L,303.9,313.1,1425,49.3,199,0,0,0,0,0,0,9.2,70252.5
5306,H34719,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0,9.3,48888
5307,H34720,H,304,313.2,1612,31.7,206,0,0,0,0,0,0,9.2,51100.4
5308,L52487,L,304,313.3,1530,34.8,211,0,0,0,0,0,0,9.3,53244
5309,L52488,L,304,313.2,1481,42.6,213,0,0,0,0,0,0,9.2,63090.6
5310,M20169,M,303.9,313.2,1422,48,215,1,1,0,0,0,0,9.3,68256
5311,L52490,L,303.8,313,1427,43,0,0,0,0,0,0,0,9.2,61361
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0,9.2,72708
5313,L52492,L,303.6,312.9,1873,23.5,7,0,0,0,0,0,0,9.3,44015.5
5314,M20173,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,0,9.2,51051.6
5315,L52494,L,303.6,312.8,1701,30.8,12,0,0,0,0,0,0,9.2,52390.8
5316,L52495,L,303.6,312.8,1710,27.2,14,0,0,0,0,0,0,9.2,46512
5317,M20176,M,303.6,312.8,1689,33.1,16,0,0,0,0,0,0,9.2,55905.9
5318,L52497,L,303.6,312.7,1637,32.9,19,0,0,0,0,0,0,9.1,53857.3
5319,L52498,L,303.5,312.6,1496,39,21,0,0,0,0,0,0,9.1,58344
5320,M20179,M,303.5,312.7,1402,47,23,0,0,0,0,0,0,9.2,65894
5321,L52500,L,303.4,312.7,1363,45.5,26,0,0,0,0,0,0,9.3,62016.5
5322,M20181,M,303.4,312.7,1576,49.9,28,0,0,0,0,0,0,9.3,78642.4
5323,M20182,M,303.4,312.7,1357,55.3,31,0,0,0,0,0,0,9.3,75042.1
5324,M20183,M,303.4,312.7,1399,48.4,34,0,0,0,0,0,0,9.3,67711.6
5325,M20184,M,303.4,312.8,1526,30.8,37,0,0,0,0,0,0,9.4,47000.8
5326,L52505,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0,9.2,46246.2
5327,M20186,M,303.5,312.7,1420,49.1,42,0,0,0,0,0,0,9.2,69722
5328,M20187,M,303.5,312.7,2116,16.7,45,0,0,0,0,0,0,9.2,35337.2
5329,M20188,M,303.7,312.9,1406,41.9,48,0,0,0,0,0,0,9.2,58911.4
5330,L52509,L,303.7,313,1456,45.5,51,0,0,0,0,0,0,9.3,66248
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0,9.3,50657.2
5332,L52511,L,303.7,312.8,1448,44.5,55,0,0,0,0,0,0,9.1,64436
5333,H34746,H,303.6,312.7,1403,46.2,57,0,0,0,0,0,0,9.1,64818.6
5334,M20193,M,303.5,312.6,1405,51.6,62,0,0,0,0,0,0,9.1,72498
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0,9.2,26518.8
5336,M20195,M,303.3,312.4,1505,38.9,68,0,0,0,0,0,0,9.1,58544.5
5337,L52516,L,303.2,312.4,1663,33.7,71,0,0,0,0,0,0,9.2,56043.1
5338,M20197,M,303.3,312.6,1482,44.4,73,0,0,0,0,0,0,9.3,65800.8
5339,M20198,M,303.3,312.5,1674,32.7,76,0,0,0,0,0,0,9.2,54739.8
5340,M20199,M,303.4,312.7,1594,32.8,79,0,0,0,0,0,0,9.3,52283.2
5341,L52520,L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0,9.2,68674.9
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,9.3,78343.2
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0,9.3,62837.5
5344,L52523,L,303.5,312.8,1607,38.4,92,0,0,0,0,0,0,9.3,61708.8
5345,L52524,L,303.4,312.8,1360,50.8,94,0,0,0,0,0,0,9.4,69088
5346,L52525,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,0,9.3,60045.6
5347,L52526,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0,9.3,54457
5348,L52527,L,303.3,312.7,1262,63.8,100,0,0,0,0,0,0,9.4,80515.6
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0,9.3,56155.8
5350,M20209,M,303.3,312.7,1642,33.6,104,0,0,0,0,0,0,9.4,55171.2
5351,M20210,M,303.4,312.8,1622,35.1,107,0,0,0,0,0,0,9.4,56932.2
5352,M20211,M,303.5,312.9,1530,34.5,110,0,0,0,0,0,0,9.4,52785
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0,9.4,57717
5354,L52533,L,303.4,312.7,1589,34,116,0,0,0,0,0,0,9.3,54026
5355,L52534,L,303.4,312.6,1462,37.5,118,0,0,0,0,0,0,9.2,54825
5356,H34769,H,303.3,312.5,1328,49.8,120,0,0,0,0,0,0,9.2,66134.4
5357,H34770,H,303.3,312.6,1692,29,125,0,0,0,0,0,0,9.3,49068
5358,L52537,L,303.3,312.5,1968,20.6,130,0,0,0,0,0,0,9.2,40540.8
5359,H34772,H,303.3,312.6,1827,24.2,132,0,0,0,0,0,0,9.3,44213.4
5360,M20219,M,303.3,312.6,1397,47.1,137,0,0,0,0,0,0,9.3,65798.7
5361,L52540,L,303.3,312.6,1463,44,140,0,0,0,0,0,0,9.3,64372
5362,L52541,L,303.3,312.7,1643,30.7,142,0,0,0,0,0,0,9.4,50440.1
5363,L52542,L,303.2,312.6,1281,57,144,0,0,0,0,0,0,9.4,73017
5364,L52543,L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,9.3,60568.2
5365,L52544,L,303.2,312.6,1601,35.3,148,0,0,0,0,0,0,9.4,56515.3
5366,L52545,L,303.1,312.6,1548,36.4,150,0,0,0,0,0,0,9.5,56347.2
5367,H34780,H,303.1,312.6,1404,40.6,152,0,0,0,0,0,0,9.5,57002.4
5368,M20227,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,0,9.4,47152.2
5369,M20228,M,303.1,312.5,1667,30,160,0,0,0,0,0,0,9.4,50010
5370,H34783,H,303,312.5,1507,37.9,163,0,0,0,0,0,0,9.5,57115.3
5371,H34784,H,303,312.4,1627,37.1,168,0,0,0,0,0,0,9.4,60361.7
5372,L52551,L,302.9,312.3,1435,47.7,173,0,0,0,0,0,0,9.4,68449.5
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,9.4,70621.2
5374,M20233,M,302.9,312.3,1809,25,180,0,0,0,0,0,0,9.4,45225
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,9.4,61812
5376,L52555,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0,9.4,53397
5377,H34790,H,302.8,312.3,1336,57.5,187,0,0,0,0,0,0,9.5,76820
5378,L52557,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0,9.5,38773
5379,L52558,L,302.9,312.4,1550,36.9,194,0,0,0,0,0,0,9.5,57195
5380,L52559,L,302.9,312.4,1446,41.7,196,0,0,0,0,0,0,9.5,60298.2
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,9.5,56025
5382,L52561,L,302.8,312.4,1651,27,200,0,0,0,0,0,0,9.6,44577
5383,L52562,L,302.9,312.4,1698,33.8,202,0,0,0,0,0,0,9.5,57392.4
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0,9.5,60611.2
5385,M20244,M,302.9,312.4,1421,46,206,0,0,0,0,0,0,9.5,65366
5386,H34799,H,302.9,312.3,1754,26.9,209,0,0,0,0,0,0,9.4,47182.6
5387,L52566,L,302.9,312.2,1469,42,214,0,0,0,0,0,0,9.3,61698
5388,L52567,L,302.8,312.2,1433,50,216,0,0,0,0,0,0,9.4,71650
5389,M20248,M,302.8,312.3,1432,49,218,0,0,0,0,0,0,9.5,70168
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,9.5,67070.6
5391,H34804,H,302.8,312.3,1483,47.2,223,0,0,0,0,0,0,9.5,69997.6
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,9.5,54076.8
5393,L52572,L,302.8,312.2,1481,40.2,230,0,0,0,0,0,0,9.4,59536.2
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,9.5,62749.8
5395,M20254,M,302.8,312.3,1262,70.5,234,1,0,0,1,1,0,9.5,88971
5396,L52575,L,302.8,312.4,1529,36.8,237,0,0,0,0,0,0,9.6,56267.2
5397,L52576,L,302.8,312.4,1523,39.7,239,0,0,0,0,0,0,9.6,60463.1
5398,M20257,M,302.8,312.3,1416,42.7,241,0,0,0,0,0,0,9.5,60463.2
5399,L52578,L,302.9,312.4,1923,23.9,244,0,0,0,0,0,0,9.5,45959.7
5400,H34813,H,302.8,312.4,1411,53.8,246,1,0,0,0,1,0,9.6,75911.8
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,9.7,68385.1
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0,9.7,79679.2
5403,L52582,L,302.7,312.3,1421,48.5,0,0,0,0,0,0,0,9.6,68918.5
5404,L52583,L,302.7,312.3,1858,25.4,2,0,0,0,0,0,0,9.6,47193.2
5405,H34818,H,302.8,312.5,1422,46.1,4,0,0,0,0,0,0,9.7,65554.2
5406,L52585,L,302.7,312.4,1444,48.7,9,0,0,0,0,0,0,9.7,70322.8
5407,L52586,L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,9.7,65008
5408,L52587,L,302.7,312.4,1954,24.8,13,0,0,0,0,0,0,9.7,48459.2
5409,L52588,L,302.6,312.4,1628,33,15,0,0,0,0,0,0,9.8,53724
5410,L52589,L,302.7,312.4,1433,44.2,17,0,0,0,0,0,0,9.7,63338.6
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0,9.8,72975.5
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,9.8,57602.8
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,9.7,79547.2
5414,H34827,H,302.7,312.5,1527,36.4,26,0,0,0,0,0,0,9.8,55582.8
5415,L52594,L,302.6,312.3,1534,34.3,31,0,0,0,0,0,0,9.7,52616.2
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,9.8,70923
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,9.7,50298
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,9.8,63478.8
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,9.8,58156.8
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,9.7,70541.4
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,9.7,51710.4
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0,9.7,57315.6
5423,M20282,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,0,9.7,63279
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,9.7,52374.6
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,0,9.6,62653.5
5426,L52605,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0,9.7,49522.5
5427,L52606,L,302.6,312.3,1554,42,58,0,0,0,0,0,0,9.7,65268
5428,L52607,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,9.7,73853.7
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,9.7,68726.9
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,9.6,54696
5431,L52610,L,302.8,312.5,1694,28.4,66,0,0,0,0,0,0,9.7,48109.6
5432,L52611,L,302.8,312.5,1462,43.4,68,0,0,0,0,0,0,9.7,63450.8
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,9.6,64310.4
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,9.6,70525
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,9.6,49521.6
5436,M20295,M,303,312.5,1524,42.1,76,0,0,0,0,0,0,9.5,64160.4
5437,M20296,M,302.9,312.5,1679,30.9,79,0,0,0,0,0,0,9.6,51881.1
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,9.7,64681.6
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,9.6,54024.3
5440,L52619,L,303,312.5,1626,30.5,87,0,0,0,0,0,0,9.5,49593
5441,H34854,H,303,312.5,1698,30,89,0,0,0,0,0,0,9.5,50940
5442,M20301,M,303,312.6,1392,42.9,94,0,0,0,0,0,0,9.6,59716.8
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,9.6,70085.4
5444,M20303,M,303,312.7,1426,46.8,99,0,0,0,0,0,0,9.7,66736.8
5445,L52624,L,303,312.7,2024,19.9,102,0,0,0,0,0,0,9.7,40277.6
5446,M20305,M,303,312.8,1648,32.1,104,0,0,0,0,0,0,9.8,52900.8
5447,L52626,L,303.1,312.9,1511,40.1,107,0,0,0,0,0,0,9.8,60591.1
5448,L52627,L,303.1,312.8,1465,44.1,109,0,0,0,0,0,0,9.7,64606.5
5449,L52628,L,303,312.7,1551,41.8,111,0,0,0,0,0,0,9.7,64831.8
5450,L52629,L,303.1,312.8,2329,15.1,113,0,0,0,0,0,0,9.7,35167.9
5451,H34864,H,303.1,312.8,1435,41.9,115,0,0,0,0,0,0,9.7,60126.5
5452,L52631,L,303,312.7,1361,48.8,120,0,0,0,0,0,0,9.7,66416.8
5453,M20312,M,303,312.7,1553,35.8,122,0,0,0,0,0,0,9.7,55597.4
5454,L52633,L,303,312.6,1451,42.1,125,0,0,0,0,0,0,9.6,61087.1
5455,L52634,L,303,312.5,1461,40.2,127,0,0,0,0,0,0,9.5,58732.2
5456,M20315,M,303.1,312.6,1895,23.5,129,0,0,0,0,0,0,9.5,44532.5
5457,M20316,M,303.1,312.6,1567,32.9,132,0,0,0,0,0,0,9.5,51554.3
5458,M20317,M,303,312.5,1602,33.7,135,0,0,0,0,0,0,9.5,53987.4
5459,L52638,L,303.1,312.6,1514,42.1,138,0,0,0,0,0,0,9.5,63739.4
5460,L52639,L,303.1,312.5,1453,49.1,140,0,0,0,0,0,0,9.4,71342.3
5461,M20320,M,303,312.4,1526,36.1,142,0,0,0,0,0,0,9.4,55088.6
5462,M20321,M,302.9,312.3,1339,52.1,145,0,0,0,0,0,0,9.4,69761.9
5463,L52642,L,302.9,312.3,1889,22.8,148,0,0,0,0,0,0,9.4,43069.2
5464,L52643,L,302.9,312.4,1561,34.8,150,0,0,0,0,0,0,9.5,54322.8
5465,M20324,M,302.9,312.4,1659,33.1,152,0,0,0,0,0,0,9.5,54912.9
5466,L52645,L,302.9,312.4,1424,49.5,155,0,0,0,0,0,0,9.5,70488
5467,M20326,M,302.9,312.3,1426,44.7,157,0,0,0,0,0,0,9.4,63742.2
5468,L52647,L,302.9,312.4,1383,51.4,160,0,0,0,0,0,0,9.5,71086.2
5469,L52648,L,302.8,312.3,1764,29.9,162,0,0,0,0,0,0,9.5,52743.6
5470,M20329,M,302.7,312.2,1439,42.5,164,0,0,0,0,0,0,9.5,61157.5
5471,M20330,M,302.7,312.2,1585,35.5,167,0,0,0,0,0,0,9.5,56267.5
5472,L52651,L,302.7,312.3,1346,61.2,170,0,0,0,0,0,1,9.6,82375.2
5473,L52652,L,302.8,312.3,1386,57.8,172,0,0,0,0,0,0,9.5,80110.8
5474,L52653,L,302.7,312.2,1369,51.8,174,0,0,0,0,0,0,9.5,70914.2
5475,M20334,M,302.7,312.1,1378,46.9,176,0,0,0,0,0,0,9.4,64628.2
5476,L52655,L,302.7,312.2,1336,46.8,179,0,0,0,0,0,0,9.5,62524.8
5477,M20336,M,302.6,312.1,1445,42,181,0,0,0,0,0,0,9.5,60690
5478,L52657,L,302.7,312.1,1763,26.5,184,0,0,0,0,0,0,9.4,46719.5
5479,L52658,L,302.7,312.2,1611,34.1,186,0,0,0,0,0,0,9.5,54935.1
5480,M20339,M,302.7,312.1,1564,32.1,188,0,0,0,0,0,0,9.4,50204.4
5481,H34894,H,302.7,312.1,1478,36,191,0,0,0,0,0,0,9.4,53208
5482,L52661,L,302.6,312,1781,28.5,196,0,0,0,0,0,0,9.4,50758.5
5483,L52662,L,302.6,312.1,1782,26.8,198,0,0,0,0,0,0,9.5,47757.6
5484,M20343,M,302.6,312.1,2000,21.9,200,0,0,0,0,0,0,9.5,43800
5485,M20344,M,302.5,312,1826,25.3,203,0,0,0,0,0,0,9.5,46197.8
5486,L52665,L,302.6,312.1,1344,51,206,0,0,0,0,0,0,9.5,68544
5487,L52666,L,302.6,312.2,1520,43,208,0,0,0,0,0,0,9.6,65360
5488,M20347,M,302.6,312.1,1611,39.9,210,0,0,0,0,0,0,9.5,64278.9
5489,L52668,L,302.7,312.2,1450,52.1,213,1,0,0,0,1,0,9.5,75545
5490,L52669,L,302.6,312.1,1499,35,215,0,0,0,0,0,1,9.5,52465
5491,L52670,L,302.6,312.1,1288,68.5,0,1,0,0,1,0,0,9.5,88228
5492,M20351,M,302.7,312.2,1350,58.6,2,0,0,0,0,0,0,9.5,79110
5493,M20352,M,302.9,312.4,1334,50.9,5,0,0,0,0,0,0,9.5,67900.6
5494,L52673,L,302.8,312.4,1376,57.1,8,0,0,0,0,0,0,9.6,78569.6
5495,L52674,L,302.8,312.4,1368,49.5,10,0,0,0,0,0,0,9.6,67716
5496,H34909,H,302.9,312.5,1357,55,12,0,0,0,0,0,1,9.6,74635
5497,M20356,M,302.9,312.5,1924,24,17,0,0,0,0,0,0,9.6,46176
5498,M20357,M,302.9,312.5,1551,40,20,0,0,0,0,0,0,9.6,62040
5499,M20358,M,302.9,312.5,1903,21.2,23,0,0,0,0,0,0,9.6,40343.6
5500,H34913,H,302.9,312.3,1417,48.7,26,0,0,0,0,0,0,9.4,69007.9
5501,L52680,L,302.7,312.1,1601,35.2,31,0,0,0,0,0,0,9.4,56355.2
5502,L52681,L,302.7,312.1,1543,37.5,33,0,0,0,0,0,0,9.4,57862.5
5503,L52682,L,302.6,312.1,1439,52.3,35,0,0,0,0,0,0,9.5,75259.7
5504,H34917,H,302.6,312,1657,29.3,37,0,0,0,0,0,0,9.4,48550.1
5505,L52684,L,302.8,312.2,1458,51,42,0,0,0,0,0,0,9.4,74358
5506,L52685,L,302.8,312.2,1746,27.4,44,0,0,0,0,0,0,9.4,47840.4
5507,L52686,L,302.9,312.2,1677,30.5,46,0,0,0,0,0,0,9.3,51148.5
5508,L52687,L,302.8,312.1,1520,39.9,48,0,0,0,0,0,0,9.3,60648
5509,L52688,L,302.9,312.2,1367,55.1,50,0,0,0,0,0,0,9.3,75321.7
5510,L52689,L,302.8,312.2,1509,36.5,52,0,0,0,0,0,1,9.4,55078.5
5511,L52690,L,302.8,312.1,1418,51.4,54,0,0,0,0,0,0,9.3,72885.2
5512,L52691,L,302.8,312.1,1958,20.3,56,0,0,0,0,0,0,9.3,39747.4
5513,L52692,L,302.8,312.2,1682,30.9,58,0,0,0,0,0,0,9.4,51973.8
5514,M20373,M,302.8,312.2,1452,50.3,60,0,0,0,0,0,0,9.4,73035.6
5515,L52694,L,302.7,312,1828,24,63,0,0,0,0,0,0,9.3,43872
5516,H34929,H,302.7,312,1484,41.5,65,0,0,0,0,0,0,9.3,61586
5517,L52696,L,302.6,312,1674,32.2,70,0,0,0,0,0,0,9.4,53902.8
5518,L52697,L,302.6,311.9,1448,49.5,72,0,0,0,0,0,0,9.3,71676
5519,M20378,M,302.5,311.8,2023,19.1,74,0,0,0,0,0,0,9.3,38639.3
5520,L52699,L,302.5,311.9,1452,47.4,77,0,0,0,0,0,0,9.4,68824.8
5521,M20380,M,302.6,312,1496,45,79,0,0,0,0,0,0,9.4,67320
5522,L52701,L,302.6,311.9,1397,46.9,82,0,0,0,0,0,0,9.3,65519.3
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,0,9.3,56812.3
5524,M20383,M,302.5,311.9,1524,34.8,86,0,0,0,0,0,0,9.4,53035.2
5525,L52704,L,302.6,311.9,1633,30.9,89,0,0,0,0,0,0,9.3,50459.7
5526,M20385,M,302.6,312,1363,45.7,91,0,0,0,0,0,0,9.4,62289.1
5527,L52706,L,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,9.4,68248
5528,M20387,M,302.5,311.9,1532,38.8,96,0,0,0,0,0,0,9.4,59441.6
5529,L52708,L,302.4,311.8,1384,50.9,99,0,0,0,0,0,0,9.4,70445.6
5530,M20389,M,302.4,311.8,1539,39.9,101,0,0,0,0,0,0,9.4,61406.1
5531,M20390,M,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,9.5,67885.5
5532,M20391,M,302.3,311.7,1504,37.3,107,0,0,0,0,0,0,9.4,56099.2
5533,L52712,L,302.4,311.8,1476,46.6,110,0,0,0,0,0,0,9.4,68781.6
5534,L52713,L,302.4,311.7,1721,26.9,112,0,0,0,0,0,0,9.3,46294.9
5535,M20394,M,302.3,311.7,1494,37.1,114,0,0,0,0,0,0,9.4,55427.4
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,9.4,63727.5
5537,M20396,M,302.3,311.8,1363,54,119,1,0,0,0,0,0,9.5,73602
5538,L52717,L,302.4,311.8,1648,30,122,0,0,0,0,0,0,9.4,49440
5539,M20398,M,302.3,311.8,1879,23,124,0,0,0,0,0,0,9.5,43217
5540,H34953,H,302.3,311.7,1482,39,127,0,0,0,0,0,0,9.4,57798
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0,9.4,57331.2
5542,L52721,L,302.4,311.8,1433,42.2,134,0,0,0,0,0,0,9.4,60472.6
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,9.4,58240
5544,L52723,L,302.4,311.8,1255,59,138,0,0,0,0,0,0,9.4,74045
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,9.5,67077.6
5546,H34959,H,302.2,311.6,1357,44.2,142,0,0,0,0,0,0,9.4,59979.4
5547,L52726,L,302.3,311.7,1453,41.2,147,0,0,0,0,0,0,9.4,59863.6
5548,M20407,M,302.3,311.7,1540,28.9,149,0,0,0,0,0,0,9.4,44506
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,9.5,56496
5550,H34963,H,302.3,311.9,1374,52.4,154,0,0,0,0,0,0,9.6,71997.6
